delopius marginatus;delopius marginatus
dryophiops;dryophiops
melanitis leda;melanitis leda
theobroma;theobroma
oenothera;oenothera
tipula;tipula
magnolia blumei;magnolia blumei
betula alleghaniensis;betula alleghaniensis
xanthorhoe exorista;xanthorhoe exorista
enterolobium cyclocarpum;enterolobium cyclocarpum
eurema smilax;eurema smilax
amyema gaudichaudii;amyema gaudichaudii
conistra vaccinii;conistra vaccinii
chersonesia rahria;chersonesia rahria
acrocercops transecta;acrocercops transecta
bucculatrix zophopasta;bucculatrix zophopasta
phaeoisaria clematidis;phaeoisaria clematidis
hypseloecus grossi;hypseloecus grossi
glycaspis aurosala;glycaspis aurosala
aulacaspis;aulacaspis
glycaspis baileyi;glycaspis baileyi
serinus totta;serinus totta
metalepsis;metalepsis
protitame;protitame
conodon nobilis;conodon nobilis
mordella hubbsi;mordella hubbsi
empria pumila;empria pumila
brosimum caniceps;brosimum caniceps
kalmia;kalmia
alnus viridis;alnus viridis
satyrium ilicis;satyrium ilicis
cyllecoris histrionius;cyllecoris histrionius
aristotelia subericinella;aristotelia subericinella
haplochromis nigripinnis;haplochromis nigripinnis
aequipecten opercularis;aequipecten opercularis
ophidion;ophidion
pareulype berberata;pareulype berberata
blarina brevicauda;blarina brevicauda
amblychaeturichthys hexanema;amblychaeturichthys hexanema
hyperiella macronyx;hyperiella macronyx
umbellularia;umbellularia
akainothrips nyngani;akainothrips nyngani
dasineura;dasineura
ascochyta grossulariae;ascochyta grossulariae
krithe bartonensis;krithe bartonensis
microtus californicus;microtus californicus
hypoxylon cohaerens var. microsporum;hypoxylon cohaerens var. microsporum
agrostis clavata;agrostis clavata
parides neophilus;parides neophilus
ilypnus gilberti;ilypnus gilberti
anisomeles malabarica;anisomeles malabarica
gnathifera;gnathifera
pachypappa tremulae;pachypappa tremulae
pityokteines curvidens;pityokteines curvidens
dicrurus adsimilis;dicrurus adsimilis
neofaculta infernella;neofaculta infernella
cicindela lemniscata;cicindela lemniscata
haplostichanthus;haplostichanthus
dryopid;dryopid
ascochyta symphoricarpi;ascochyta symphoricarpi
thymelicus leonina;thymelicus leonina
polyommatus nivescens;polyommatus nivescens
pseudotelphusa fuscopunctella;pseudotelphusa fuscopunctella
agelaius phoeniceus;agelaius phoeniceus
acricotopus;acricotopus
amorbus abdominalis;amorbus abdominalis
battus polydamas;battus polydamas
mesoplodon;mesoplodon
lottia;lottia
tamias minimus;tamias minimus
poa palustris;poa palustris
stagonospora cylindrica;stagonospora cylindrica
tubularia;tubularia
centropages hamatus;centropages hamatus
papilio blumei;papilio blumei
amomum subulatum;amomum subulatum
aptenodytes patagonicus;aptenodytes patagonicus
kobus ellipsiprymnus;kobus ellipsiprymnus
pasiphaeidae;pasiphaeidae
serratula;serratula
herniaria glabra;herniaria glabra
tautogolabrus;tautogolabrus
colgar peracutum;colgar peracutum
ficus religiosa;ficus religiosa
andricus seminationis;andricus seminationis
dunatothrips aulidis;dunatothrips aulidis
tubeufia parvula;tubeufia parvula
gomphocarpus;gomphocarpus
polyommatus;polyommatus
dendroica townsendi;dendroica townsendi
sthenopis thule;sthenopis thule
macropelopis;macropelopis
brassica oleracea italica;brassica oleracea italica
lachnum bicolor;lachnum bicolor
merismodes ferruginea;merismodes ferruginea
clausena;clausena
norrisia;norrisia
trichoplusia;trichoplusia
plegapteryx anomalus;plegapteryx anomalus
perognathus flavus;perognathus flavus
ictinia mississippiensis;ictinia mississippiensis
brahea salvadorensis;brahea salvadorensis
birthamula chara;birthamula chara
caryocolum moehringiae;caryocolum moehringiae
aristotelia adceanotha;aristotelia adceanotha
phomopsis radula;phomopsis radula
carex paniculata;carex paniculata
crepidotus cinnabarinus;crepidotus cinnabarinus
ovenna;ovenna
todaropsis eblanae;todaropsis eblanae
lymire edwardsii;lymire edwardsii
leptaulus daphnoides;leptaulus daphnoides
trigonostemon heteranthus;trigonostemon heteranthus
vibrissea truncorum;vibrissea truncorum
levisticum;levisticum
phyla lanceolata;phyla lanceolata
piezodorus lituratus;piezodorus lituratus
pterula debilis;pterula debilis
machaerium oblongifolium;machaerium oblongifolium
chydoridae;chydoridae
elmis;elmis
marasmius undatus;marasmius undatus
licuala;licuala
astraptes talus;astraptes talus
peniophora erikssonii;peniophora erikssonii
psathyrella panaeoloides nom. inval.;psathyrella panaeoloides nom. inval.
macrotyloma uniflorum;macrotyloma uniflorum
meligethes solidus;meligethes solidus
lichenoporidae;lichenoporidae
didymopleella cladii;didymopleella cladii
trisopterus minutus;trisopterus minutus
atherosperma;atherosperma
hymenochaete corrugata;hymenochaete corrugata
euphorbia;euphorbia
sula;sula
atlides;atlides
millettia zechiana;millettia zechiana
parapsia grewioides;parapsia grewioides
ninodes splendens;ninodes splendens
cordelia comes;cordelia comes
passiflora actinia;passiflora actinia
rotifera;rotifera
myrcia bergiana;myrcia bergiana
sporidesmium rubi;sporidesmium rubi
leptochiton rugatus;leptochiton rugatus
telamona;telamona
platanus;platanus
jamides;jamides
hirasa paupera;hirasa paupera
glycaspis anomala;glycaspis anomala
erga longitudinalis;erga longitudinalis
phalanger orientalis;phalanger orientalis
aphelinus chaonia;aphelinus chaonia
crematogaster laeviuscula;crematogaster laeviuscula
cornus controversa;cornus controversa
moxostoma;moxostoma
euchloe ausonides;euchloe ausonides
culex gelidus;culex gelidus
sirex cyaneus;sirex cyaneus
neoterpes trianguliferata;neoterpes trianguliferata
elachista gleichenella;elachista gleichenella
lineaspis callitris;lineaspis callitris
lucapina eolis;lucapina eolis
nephelodes minians;nephelodes minians
diplocladiella scalaroides;diplocladiella scalaroides
cardiospermum corindum;cardiospermum corindum
chazara briseis;chazara briseis
prey;prey
crossoptilon mantchuricum;crossoptilon mantchuricum
entometa fervens;entometa fervens
epicopeia hainesii;epicopeia hainesii
dindymus versicolor;dindymus versicolor
eleagnus;eleagnus
microdeutopus;microdeutopus
neoasceles penicillatus;neoasceles penicillatus
anthrenocerus chalceous;anthrenocerus chalceous
nest;nest
psylliodes luridipennis;psylliodes luridipennis
coronilla;coronilla
panopeidae;panopeidae
tapesia cinerella;tapesia cinerella
gloveria gargamelle;gloveria gargamelle
arctornis chichibense;arctornis chichibense
campoletis rostrata;campoletis rostrata
eusirus tridentatus;eusirus tridentatus
polites mardon;polites mardon
beaufortia sparsa;beaufortia sparsa
helias phalaenoides;helias phalaenoides
melanostigma gelatinosum;melanostigma gelatinosum
vanadis minuta;vanadis minuta
oleria paula;oleria paula
diachrysia orichalcea;diachrysia orichalcea
oculina valenciennesi;oculina valenciennesi
pinus taeda;pinus taeda
scapanes australis;scapanes australis
dyschirus basilis;dyschirus basilis
syncopacma coronillella;syncopacma coronillella
grammia blakei;grammia blakei
echinospira;echinospira
phlebobranchia;phlebobranchia
hepsetus odoe;hepsetus odoe
sphenophorus parvulus;sphenophorus parvulus
geijera parviflora;geijera parviflora
alnus rhombifolia;alnus rhombifolia
aphrophora;aphrophora
pherusa;pherusa
parasola auricoma;parasola auricoma
hemithea costipunctata;hemithea costipunctata
charis gynaea;charis gynaea
pteroteinon iricolor;pteroteinon iricolor
euphyia biangulata;euphyia biangulata
chaetodipus penicillatus;chaetodipus penicillatus
bigymnaspis bullata;bigymnaspis bullata
hoplunnis macrura;hoplunnis macrura
rhinoncus albicinctus;rhinoncus albicinctus
hydromyza livens;hydromyza livens
amaranthus;amaranthus
mantura matthewsii;mantura matthewsii
trichosurus arnhemensis;trichosurus arnhemensis
lanius;lanius
actias artemis;actias artemis
ophthalmitis herbidaria;ophthalmitis herbidaria
recilia dorsalis;recilia dorsalis
cheliferidae;cheliferidae
athene noctua;athene noctua
piptoporus betulinus;piptoporus betulinus
coprinellus disseminatus;coprinellus disseminatus
massariosphaeria typhicola;massariosphaeria typhicola
emballotheca;emballotheca
trametes ochracea;trametes ochracea
dumbletoniella xanthorrhoeae;dumbletoniella xanthorrhoeae
camarosporium ilicis;camarosporium ilicis
oemleria;oemleria
chilophiurina;chilophiurina
colias hecla;colias hecla
mygona irmina;mygona irmina
dipodomys;dipodomys
lepiota obscura;lepiota obscura
taeniothrips inconsequens;taeniothrips inconsequens
malacanthidae;malacanthidae
amphipyra perflua;amphipyra perflua
marah;marah
ononis repens;ononis repens
phomopsis rusci;phomopsis rusci
wrightia;wrightia
aristotelia adenostomae;aristotelia adenostomae
neanthes caudata;neanthes caudata
acroperla trivacuata;acroperla trivacuata
anax junius;anax junius
trisetum flavescens;trisetum flavescens
tamiasciurus hudsonicus;tamiasciurus hudsonicus
cytheridae;cytheridae
lespedeza hirta;lespedeza hirta
mustelinae;mustelinae
mertensia;mertensia
ectoedemia albifasciella;ectoedemia albifasciella
tubaria pallidispora;tubaria pallidispora
daphne laureola;daphne laureola
rhamphothrips cissus;rhamphothrips cissus
leptozestis peroneta;leptozestis peroneta
coprinopsis ammophilae;coprinopsis ammophilae
hydatothrips haschemi;hydatothrips haschemi
aporia agathon;aporia agathon
monilinia fructigena;monilinia fructigena
enypia packardata;enypia packardata
thalassomyces;thalassomyces
nemurella;nemurella
zamarada nasuta;zamarada nasuta
euhaplorchis californiensis;euhaplorchis californiensis
afraegle paniculata;afraegle paniculata
arnica;arnica
limoniscus violaceus;limoniscus violaceus
gibbifer californicus;gibbifer californicus
synaphobranchus oregoni;synaphobranchus oregoni
leptidea duponcheli;leptidea duponcheli
phytomyza wahlgreni;phytomyza wahlgreni
mesosemia;mesosemia
bathygobius soporator;bathygobius soporator
pachynematus (polynematus) albipennis;pachynematus (polynematus) albipennis
afromomum;afromomum
asteromyces cruciatus;asteromyces cruciatus
saperda carcharias;saperda carcharias
diphysa americana;diphysa americana
sorghum bicolor;sorghum bicolor
pariambus typicus;pariambus typicus
allophylus chirindensis;allophylus chirindensis
temognatha flavomarginata;temognatha flavomarginata
rosa cymosa;rosa cymosa
callinectes similis;callinectes similis
croton gossypiifolius;croton gossypiifolius
alacia hettacra;alacia hettacra
juniperus scopulorum;juniperus scopulorum
myrothecium carmichaelii;myrothecium carmichaelii
dichomeris holomela;dichomeris holomela
strombiformis;strombiformis
spilornis;spilornis
erodium cicutarium;erodium cicutarium
spananthe;spananthe
uresiphita maorialis;uresiphita maorialis
sephisa dichroa;sephisa dichroa
navicula lanceolata;navicula lanceolata
benthalbella dentata;benthalbella dentata
hendersonia vagans;hendersonia vagans
podosphaera macularis;podosphaera macularis
simulium ochraceum;simulium ochraceum
druentica zikana;druentica zikana
ametris nitocris;ametris nitocris
oemethylus triangularis;oemethylus triangularis
digitaria cognata;digitaria cognata
hypelictis albiscripta;hypelictis albiscripta
libythea;libythea
small benthic carnivores;small benthic carnivores
dichelonycha;dichelonycha
euxanthe eurinome;euxanthe eurinome
trichiotinus;trichiotinus
paralebeda plagifera;paralebeda plagifera
dorytomus tortrix;dorytomus tortrix
euceramus praelongus;euceramus praelongus
brachyramphus marmoratus;brachyramphus marmoratus
charaxes margaretae;charaxes margaretae
dingana alaedeus;dingana alaedeus
ligustrum sinense;ligustrum sinense
anomalocardia;anomalocardia
pitho quadridentata;pitho quadridentata
petronia;petronia
arthrinium sphaerospermum;arthrinium sphaerospermum
orbilia sarraziniana;orbilia sarraziniana
myrmecia nigrocincta;myrmecia nigrocincta
mirounga angustirostris;mirounga angustirostris
lucanus capreolus;lucanus capreolus
philiris nitens;philiris nitens
petasobathra;petasobathra
notelaea microcarpa;notelaea microcarpa
toxostoma rufum;toxostoma rufum
cladium mariscus;cladium mariscus
leptozestis;leptozestis
acraga ochracea;acraga ochracea
microdiplodia perpusilla;microdiplodia perpusilla
dothiorella pyrenophora mali;dothiorella pyrenophora mali
parelbella;parelbella
micropeziza poae;micropeziza poae
raja;raja
celosia;celosia
juncus subnodulosus;juncus subnodulosus
anarsia lineatella;anarsia lineatella
bactris major;bactris major
flagelloscypha orthospora;flagelloscypha orthospora
selaginella;selaginella
photinia japonica;photinia japonica
halpe porus;halpe porus
antandrus;antandrus
secamone afzelii;secamone afzelii
craibia laurentii;craibia laurentii
aizobius sedi;aizobius sedi
eurytela;eurytela
castiarina gibbicollis;castiarina gibbicollis
phormium tenax;phormium tenax
suastus minutus;suastus minutus
gonatus antarcticus;gonatus antarcticus
ceutorhynchus rapae;ceutorhynchus rapae
syngrapha;syngrapha
oecocecis;oecocecis
ophiobolus erythrosporus;ophiobolus erythrosporus
trimetopia aetheraria;trimetopia aetheraria
eueides procula;eueides procula
chlaenius pennsylvanicus;chlaenius pennsylvanicus
lisianthius;lisianthius
potamyia;potamyia
monochroa moyses;monochroa moyses
thorybes;thorybes
phaeosphaeria juncina;phaeosphaeria juncina
metacarcinus magister;metacarcinus magister
occella dodecaedron;occella dodecaedron
viburnum odoratissimum;viburnum odoratissimum
hypera (antidonus) dauci;hypera (antidonus) dauci
croton glabellus;croton glabellus
megastigmus stigmatizans;megastigmus stigmatizans
paraeuchaeta antarctica;paraeuchaeta antarctica
hymenoptera;hymenoptera
turdus iliacus;turdus iliacus
castiarina parvula;castiarina parvula
gelechiidae;gelechiidae
psidium cattleianum;psidium cattleianum
allantoporthe decedens;allantoporthe decedens
achnanthes;achnanthes
tetrastigma nitens;tetrastigma nitens
onthophagus tuberculifrons;onthophagus tuberculifrons
chesnonia verrucosa;chesnonia verrucosa
eurema lucina;eurema lucina
diaporthe phaseolorum var. sojae;diaporthe phaseolorum var. sojae
uromyces scaevolae;uromyces scaevolae
mycalesis terminus;mycalesis terminus
argiope aurantia;argiope aurantia
eremophila;eremophila
parsonsia;parsonsia
annotata;annotata
clibanarius vittatus;clibanarius vittatus
trematomus lepidorhinus;trematomus lepidorhinus
solanum trizygum;solanum trizygum
corydalis decumbens;corydalis decumbens
cyprinodontidae;cyprinodontidae
hypercompe laeta;hypercompe laeta
satyrium;satyrium
psilodraco breviceps;psilodraco breviceps
bucculatrix pyrivorella;bucculatrix pyrivorella
syntomeida ipomoeae;syntomeida ipomoeae
tursiops truncatus;tursiops truncatus
myrsinaceae;myrsinaceae
periconia macrospinosa;periconia macrospinosa
orcadia ascophylli;orcadia ascophylli
mycosphaerella peregrina;mycosphaerella peregrina
salvia taraxacifolia;salvia taraxacifolia
cymodocella;cymodocella
septoria polypodii;septoria polypodii
emberizidae;emberizidae
tulasnella dissitispora;tulasnella dissitispora
oecanthus niveus;oecanthus niveus
diplodia mori;diplodia mori
aristotelia rubidella;aristotelia rubidella
eupithecia exiguata;eupithecia exiguata
amblypodia anita;amblypodia anita
pseudois nayaur;pseudois nayaur
